image_filename,text
eng_AS_053_35.jpg,us
eng_AS_053_36.jpg,again
eng_AS_053_37.jpg,if
eng_AS_053_38.jpg,we
eng_AS_053_39.jpg,can
eng_AS_053_40.jpg,helpin
eng_AS_053_41.jpg,any
eng_AS_053_42.jpg,way
eng_AS_053_43.jpg,-
eng_AS_053_44.jpg,Thankyou
eng_AS_053_45.jpg,for
eng_AS_053_46.jpg,your
eng_AS_053_47.jpg,help
eng_AS_053_48.jpg,please
eng_AS_053_49.jpg,contact
eng_AS_053_50.jpg,us
eng_AS_053_51.jpg,again
eng_AS_053_52.jpg,if
eng_AS_053_53.jpg,there
eng_AS_053_54.jpg,are
eng_AS_053_55.jpg,any
eng_AS_053_56.jpg,problems
eng_AS_053_57.jpg,if
eng_AS_053_58.jpg,you
eng_AS_053_59.jpg,have
eng_AS_053_60.jpg,any
eng_AS_053_61.jpg,question
eng_AS_053_62.jpg,-
eng_AS_053_63.jpg,-
eng_AS_053_64.jpg,-
eng_AS_053_65.jpg,-
eng_AS_053_66.jpg,-
eng_AS_053_67.jpg,-
eng_AS_053_68.jpg,-
eng_AS_053_69.jpg,Document
eng_AS_053_70.jpg,I
eng_AS_053_71.jpg,*
eng_AS_053_72.jpg,*
eng_AS_053_73.jpg,*
eng_AS_053_74.jpg,*
eng_AS_053_75.jpg,*
eng_AS_053_76.jpg,*
eng_AS_053_77.jpg,-
eng_AS_053_78.jpg,..
eng_AS_053_79.jpg,..
eng_AS_053_80.jpg,..
eng_AS_053_81.jpg,....
eng_AS_055_0.jpg,Meat
eng_AS_055_1.jpg,Beverage
eng_AS_055_2.jpg,5k
eng_AS_055_3.jpg,wings
eng_AS_055_4.jpg,700
eng_AS_055_5.jpg,(2
eng_AS_055_6.jpg,pcs)
eng_AS_055_7.jpg,Chicken
eng_AS_055_8.jpg,breast
eng_AS_055_9.jpg,150
eng_AS_055_10.jpg,3
eng_AS_055_11.jpg,in
eng_AS_055_12.jpg,SPECIAL_CHARACTER
eng_AS_055_13.jpg,cofee
eng_AS_055_14.jpg,100
eng_AS_055_15.jpg,(1k)
eng_AS_055_16.jpg,Ground
eng_AS_055_17.jpg,beef
eng_AS_055_18.jpg,250
eng_AS_055_19.jpg,(1k)
eng_AS_055_20.jpg,Ground
eng_AS_055_21.jpg,pork
eng_AS_055_22.jpg,250
eng_AS_055_23.jpg,Kulasitas
eng_AS_055_24.jpg,SPECIAL_CHARACTER
eng_AS_055_25.jpg,500
eng_AS_055_26.jpg,Vegetables
eng_AS_055_27.jpg,SPECIAL_CHARACTER
eng_AS_055_28.jpg,"3,351"
eng_AS_055_29.jpg,(1
eng_AS_055_30.jpg,k)
eng_AS_055_31.jpg,Garlic
eng_AS_055_32.jpg,100
eng_AS_055_33.jpg,(1
eng_AS_055_34.jpg,1/2k)
eng_AS_055_35.jpg,Onion
eng_AS_055_36.jpg,100
eng_AS_055_37.jpg,(3k)
eng_AS_055_38.jpg,egg
eng_AS_055_39.jpg,plant
eng_AS_055_40.jpg,200
eng_AS_055_41.jpg,(3k)
eng_AS_055_42.jpg,potato
eng_AS_055_43.jpg,180
eng_AS_055_44.jpg,SPECIAL_CHARACTER
eng_AS_055_45.jpg,Groceries
eng_AS_055_46.jpg,Bread
eng_AS_055_47.jpg,Crumbs
eng_AS_055_48.jpg,100
eng_AS_055_49.jpg,(3
eng_AS_055_50.jpg,can)
eng_AS_055_51.jpg,mushroom
eng_AS_055_52.jpg,296
eng_AS_055_53.jpg,(1k)
eng_AS_055_54.jpg,Spag
eng_AS_055_55.jpg,noodle
eng_AS_055_56.jpg,115
eng_AS_055_57.jpg,(1k)
eng_AS_055_58.jpg,penne
eng_AS_055_59.jpg,pasta
eng_AS_055_60.jpg,250
eng_AS_055_61.jpg,Calamansi
eng_AS_055_62.jpg,60
eng_AS_055_63.jpg,-
eng_AS_055_64.jpg,-
eng_AS_055_65.jpg,-
eng_AS_055_66.jpg,-
eng_AS_055_67.jpg,-
eng_AS_055_68.jpg,-
eng_AS_055_69.jpg,-
eng_AS_055_70.jpg,-
eng_AS_055_71.jpg,-
eng_AS_055_72.jpg,-
eng_AS_055_73.jpg,-
eng_AS_055_74.jpg,-
eng_AS_055_75.jpg,-
eng_AS_055_76.jpg,-
eng_AS_055_77.jpg,-
eng_AS_055_78.jpg,1/2
eng_AS_057_0.jpg,8/6/2016
eng_AS_057_1.jpg,"""IT"
eng_AS_057_2.jpg,IS
eng_AS_057_3.jpg,IMPORTANT
eng_AS_057_4.jpg,TO
eng_AS_057_5.jpg,KNOW
eng_AS_057_6.jpg,WHO
eng_AS_057_7.jpg,YOU
eng_AS_057_8.jpg,"ARE,"
eng_AS_057_9.jpg,NOT
eng_AS_057_10.jpg,HOW
eng_AS_057_11.jpg,YOU
eng_AS_057_12.jpg,THINK
eng_AS_057_13.jpg,YOU
eng_AS_057_14.jpg,SHOULD
eng_AS_057_15.jpg,"BE"""
eng_AS_057_16.jpg,E
eng_AS_057_17.jpg,-
eng_AS_057_18.jpg,I
eng_AS_057_19.jpg,like
eng_AS_057_20.jpg,new
eng_AS_057_21.jpg,experiences
eng_AS_057_22.jpg,-
eng_AS_057_23.jpg,I
eng_AS_057_24.jpg,am
eng_AS_057_25.jpg,concerned
eng_AS_057_26.jpg,about
eng_AS_057_27.jpg,what
eng_AS_057_28.jpg,others
eng_AS_057_29.jpg,say
eng_AS_057_30.jpg,and
eng_AS_057_31.jpg,think
eng_AS_057_32.jpg,of
eng_AS_057_33.jpg,me
eng_AS_057_34.jpg,-
eng_AS_057_35.jpg,I
eng_AS_057_36.jpg,like
eng_AS_057_37.jpg,variety
eng_AS_057_38.jpg,SPECIAL_CHARACTER
eng_AS_057_39.jpg,action
eng_AS_057_40.jpg,S
eng_AS_057_41.jpg,-
eng_AS_057_42.jpg,I
eng_AS_057_43.jpg,am
eng_AS_057_44.jpg,primarily
eng_AS_057_45.jpg,concerned
eng_AS_057_46.jpg,w/the
eng_AS_057_47.jpg,actual
eng_AS_057_48.jpg,fatual
eng_AS_057_49.jpg,-
eng_AS_057_50.jpg,I
eng_AS_057_51.jpg,want
eng_AS_057_52.jpg,"facts,"
eng_AS_057_53.jpg,trust
eng_AS_057_54.jpg,"facts,"
eng_AS_057_55.jpg,and
eng_AS_057_56.jpg,remember
eng_AS_057_57.jpg,facts.
eng_AS_057_58.jpg,-
eng_AS_057_59.jpg,I
eng_AS_057_60.jpg,trust
eng_AS_057_61.jpg,experience
eng_AS_057_62.jpg,rather
eng_AS_057_63.jpg,than
eng_AS_057_64.jpg,hunches
eng_AS_057_65.jpg,T
eng_AS_057_66.jpg,-
eng_AS_057_67.jpg,I
eng_AS_057_68.jpg,follow
eng_AS_057_69.jpg,my
eng_AS_057_70.jpg,head
eng_AS_057_71.jpg,rather
eng_AS_057_72.jpg,than
eng_AS_057_73.jpg,my
eng_AS_057_74.jpg,heart
eng_AS_057_75.jpg,-
eng_AS_057_76.jpg,I
eng_AS_057_77.jpg,prefer
eng_AS_057_78.jpg,the
eng_AS_057_79.jpg,"""law"
eng_AS_057_80.jpg,of
eng_AS_057_81.jpg,"evidence"""
eng_AS_057_82.jpg,-
eng_AS_057_83.jpg,I
eng_AS_057_84.jpg,love
eng_AS_057_85.jpg,to
eng_AS_057_86.jpg,get
eng_AS_057_87.jpg,to
eng_AS_057_88.jpg,the
eng_AS_057_89.jpg,bottom
eng_AS_057_90.jpg,of
eng_AS_057_91.jpg,every
eng_AS_057_92.jpg,issue
eng_AS_057_93.jpg,-
eng_AS_057_94.jpg,I
eng_AS_057_95.jpg,do
eng_AS_057_96.jpg,not
eng_AS_057_97.jpg,show
eng_AS_057_98.jpg,feelings
eng_AS_057_99.jpg,easily
eng_AS_057_100.jpg,P
eng_AS_057_101.jpg,-
eng_AS_057_102.jpg,-
eng_AS_057_103.jpg,I
eng_AS_057_104.jpg,am
eng_AS_057_105.jpg,flexible
eng_AS_057_106.jpg,","
eng_AS_057_107.jpg,open
eng_AS_057_108.jpg,minded
eng_AS_057_109.jpg,+
eng_AS_057_110.jpg,like
eng_AS_057_111.jpg,to
eng_AS_057_112.jpg,discoveR
eng_AS_057_113.jpg,moRe
eng_AS_057_114.jpg,data
eng_AS_057_115.jpg,-
eng_AS_057_116.jpg,I
eng_AS_057_117.jpg,usually
eng_AS_057_118.jpg,wait
eng_AS_057_119.jpg,until
eng_AS_057_120.jpg,the
eng_AS_057_121.jpg,last
eng_AS_057_122.jpg,minute
eng_AS_057_123.jpg,to
eng_AS_057_124.jpg,make
eng_AS_057_125.jpg,decisio
eng_AS_057_126.jpg,-
eng_AS_057_127.jpg,I
eng_AS_057_128.jpg,like
eng_AS_057_129.jpg,to
eng_AS_057_130.jpg,live
eng_AS_057_131.jpg,a
eng_AS_057_132.jpg,spontaneous
eng_AS_057_133.jpg,+
eng_AS_057_134.jpg,free-
eng_AS_057_135.jpg,spirited
eng_AS_057_136.jpg,life
eng_AS_057_137.jpg,-
eng_AS_057_138.jpg,emergencies
eng_AS_057_139.jpg,bring
eng_AS_057_140.jpg,out
eng_AS_057_141.jpg,the
eng_AS_057_142.jpg,best
eng_AS_057_143.jpg,of
eng_AS_057_144.jpg,me
eng_AS_057_145.jpg,-
eng_AS_057_146.jpg,I
eng_AS_057_147.jpg,love
eng_AS_057_148.jpg,to
eng_AS_057_149.jpg,window
eng_AS_057_150.jpg,shop
eng_AS_057_151.jpg,SPECIAL_CHARACTER
eng_AS_057_152.jpg,find
eng_AS_057_153.jpg,it
eng_AS_057_154.jpg,difficult
eng_AS_057_155.jpg,write
eng_AS_057_156.jpg,seen
eng_AS_057_157.jpg,whats
eng_AS_057_158.jpg,available
eng_AS_057_159.jpg,-
eng_AS_057_160.jpg,I
eng_AS_057_161.jpg,enjoy
eng_AS_057_162.jpg,the
eng_AS_057_163.jpg,unexpected
eng_AS_057_164.jpg,+
eng_AS_057_165.jpg,love
eng_AS_057_166.jpg,suRprises.
eng_AS_057_167.jpg,ESTP-
eng_AS_057_168.jpg,PromoteR
eng_AS_057_169.jpg,-
eng_AS_057_170.jpg,8/6/2016
eng_AS_057_171.jpg,buy
eng_AS_057_172.jpg,to
eng_AS_057_173.jpg,I've
eng_AS_058_0.jpg,Factors
eng_AS_058_1.jpg,production
eng_AS_058_2.jpg,of
eng_AS_058_3.jpg,(resources
eng_AS_058_4.jpg,needed
eng_AS_058_5.jpg,to
eng_AS_058_6.jpg,produce
eng_AS_058_7.jpg,products)
eng_AS_058_8.jpg,-
eng_AS_058_9.jpg,natural
eng_AS_058_10.jpg,land
eng_AS_058_11.jpg,use
eng_AS_058_12.jpg,sea
eng_AS_058_13.jpg,minerals
eng_AS_058_14.jpg,fruit
eng_AS_058_15.jpg,veg.
eng_AS_058_16.jpg,animals
eng_AS_058_17.jpg,animals
eng_AS_058_18.jpg,products
eng_AS_058_19.jpg,oil
eng_AS_058_20.jpg,-
eng_AS_058_21.jpg,labour
eng_AS_058_22.jpg,-
eng_AS_058_23.jpg,machines
eng_AS_058_24.jpg,-
eng_AS_058_25.jpg,owners
eng_AS_058_26.jpg,-
eng_AS_058_27.jpg,ministers
eng_AS_058_28.jpg,-
eng_AS_058_29.jpg,supervisors
eng_AS_058_30.jpg,-
eng_AS_058_31.jpg,workers
eng_AS_058_32.jpg,-
eng_AS_058_33.jpg,capital
eng_AS_058_34.jpg,-
eng_AS_058_35.jpg,all
eng_AS_058_36.jpg,equipment
eng_AS_058_37.jpg,needed
eng_AS_058_38.jpg,for
eng_AS_058_39.jpg,products
eng_AS_058_40.jpg,-
eng_AS_058_41.jpg,buildings
eng_AS_058_42.jpg,-
eng_AS_058_43.jpg,machinery
eng_AS_058_44.jpg,-
eng_AS_058_45.jpg,IT
eng_AS_058_46.jpg,systems
eng_AS_058_47.jpg,-
eng_AS_058_48.jpg,trucks
eng_AS_058_49.jpg,-
eng_AS_058_50.jpg,money
eng_AS_058_51.jpg,for
eng_AS_058_52.jpg,costs
eng_AS_058_53.jpg,-
eng_AS_058_54.jpg,rent/electricity
eng_AS_058_55.jpg,relatin
eng_AS_058_56.jpg,scarcity
eng_AS_058_57.jpg,gap.
eng_AS_058_58.jpg,between
eng_AS_058_59.jpg,what
eng_AS_058_60.jpg,customers
eng_AS_058_61.jpg,want
eng_AS_058_62.jpg,and
eng_AS_058_63.jpg,what
eng_AS_058_64.jpg,is
eng_AS_058_65.jpg,produced
eng_AS_058_66.jpg,*
eng_AS_058_67.jpg,wants
eng_AS_058_68.jpg,are
eng_AS_058_69.jpg,unlimited
eng_AS_058_70.jpg,resources
eng_AS_058_71.jpg,are
eng_AS_058_72.jpg,limited.
eng_AS_058_73.jpg,choices
eng_AS_058_74.jpg,made
eng_AS_058_75.jpg,necessary
eng_AS_058_76.jpg,by
eng_AS_058_77.jpg,scarcity
eng_AS_058_78.jpg,relative
eng_AS_058_79.jpg,Basic
eng_AS_058_80.jpg,Economic
eng_AS_058_81.jpg,Problems
eng_AS_058_82.jpg,what
eng_AS_058_83.jpg,to
eng_AS_058_84.jpg,produces
eng_AS_058_85.jpg,now
eng_AS_058_86.jpg,to
eng_AS_058_87.jpg,produce
eng_AS_058_88.jpg,for
eng_AS_058_89.jpg,whom
eng_AS_058_90.jpg,to
eng_AS_058_91.jpg,produce
eng_AS_060_0.jpg,NO.
eng_AS_060_1.jpg,DATE
eng_AS_060_2.jpg,Format
eng_AS_060_3.jpg,>
eng_AS_060_4.jpg,Business
eng_AS_060_5.jpg,letter
eng_AS_060_6.jpg,A
eng_AS_060_7.jpg,formal
eng_AS_060_8.jpg,business
eng_AS_060_9.jpg,letter
eng_AS_060_10.jpg,is
eng_AS_060_11.jpg,preferred
eng_AS_060_12.jpg,when
eng_AS_060_13.jpg,preventing
eng_AS_060_14.jpg,information
eng_AS_060_15.jpg,to
eng_AS_060_16.jpg,a
eng_AS_060_17.jpg,professor
eng_AS_060_18.jpg,","
eng_AS_060_19.jpg,a
eng_AS_060_20.jpg,superior
eng_AS_060_21.jpg,or
eng_AS_060_22.jpg,when
eng_AS_060_23.jpg,the
eng_AS_060_24.jpg,communication
eng_AS_060_25.jpg,will
eng_AS_060_26.jpg,be
eng_AS_060_27.jpg,seen
eng_AS_060_28.jpg,by
eng_AS_060_29.jpg,many
eng_AS_060_30.jpg,.
eng_AS_060_31.jpg,>
eng_AS_060_32.jpg,Memo
eng_AS_060_33.jpg,A
eng_AS_060_34.jpg,memo
eng_AS_060_35.jpg,(memorandum)
eng_AS_060_36.jpg,is
eng_AS_060_37.jpg,a
eng_AS_060_38.jpg,less
eng_AS_060_39.jpg,formal
eng_AS_060_40.jpg,style
eng_AS_060_41.jpg,that
eng_AS_060_42.jpg,is
eng_AS_060_43.jpg,used
eng_AS_060_44.jpg,when
eng_AS_060_45.jpg,the
eng_AS_060_46.jpg,information
eng_AS_060_47.jpg,being
eng_AS_060_48.jpg,communicated
eng_AS_060_49.jpg,is
eng_AS_060_50.jpg,of
eng_AS_060_51.jpg,less
eng_AS_060_52.jpg,importance
eng_AS_060_53.jpg,does
eng_AS_060_54.jpg,not
eng_AS_060_55.jpg,leave
eng_AS_060_56.jpg,the
eng_AS_060_57.jpg,office
eng_AS_060_58.jpg,and
eng_AS_060_59.jpg,when
eng_AS_060_60.jpg,communicating
eng_AS_060_61.jpg,with
eng_AS_060_62.jpg,subordinates.
eng_AS_060_63.jpg,","
eng_AS_060_64.jpg,>
eng_AS_060_65.jpg,E-mail
eng_AS_060_66.jpg,e-mail
eng_AS_060_67.jpg,is
eng_AS_060_68.jpg,the
eng_AS_060_69.jpg,least
eng_AS_060_70.jpg,formal
eng_AS_060_71.jpg,of
eng_AS_060_72.jpg,the
eng_AS_060_73.jpg,styles
eng_AS_060_74.jpg,presented
eng_AS_060_75.jpg,here
eng_AS_060_76.jpg,and
eng_AS_060_77.jpg,should
eng_AS_060_78.jpg,only
eng_AS_060_79.jpg,be
eng_AS_060_80.jpg,used
eng_AS_060_81.jpg,for
eng_AS_060_82.jpg,informal
eng_AS_060_83.jpg,communication
eng_AS_060_84.jpg,such
eng_AS_060_85.jpg,as
eng_AS_060_86.jpg,reminders
eng_AS_060_87.jpg,","
eng_AS_060_88.jpg,questions
eng_AS_060_89.jpg,","
eng_AS_060_90.jpg,or
eng_AS_060_91.jpg,when
eng_AS_060_92.jpg,preferred
eng_AS_060_93.jpg,by
eng_AS_060_94.jpg,the
eng_AS_060_95.jpg,recipient
eng_AS_060_96.jpg,>
eng_AS_060_97.jpg,E-mail
eng_AS_060_98.jpg,is
eng_AS_060_99.jpg,public
eng_AS_060_100.jpg,domain
eng_AS_060_101.jpg,.
eng_AS_060_102.jpg,No
eng_AS_060_103.jpg,confidential
eng_AS_060_104.jpg,messages
eng_AS_060_105.jpg,should
eng_AS_060_106.jpg,be
eng_AS_060_107.jpg,sent
eng_AS_060_108.jpg,via
eng_AS_060_109.jpg,Email
eng_AS_060_110.jpg,unless
eng_AS_060_111.jpg,you
eng_AS_060_112.jpg,have
eng_AS_060_113.jpg,company
eng_AS_060_114.jpg,technology
eng_AS_060_115.jpg,+
eng_AS_060_116.jpg,policy
eng_AS_060_117.jpg,that
eng_AS_060_118.jpg,allows
eng_AS_060_119.jpg,for
eng_AS_060_120.jpg,secure
eng_AS_060_121.jpg,communication.
eng_AS_060_122.jpg,CATTLEYA
eng_AS_060_123.jpg,NOTE
eng_AS_061_0.jpg,DATE
eng_AS_061_1.jpg,NO.
eng_AS_061_2.jpg,Ancient
eng_AS_061_3.jpg,Period
eng_AS_061_4.jpg,5000
eng_AS_061_5.jpg,BC-
eng_AS_061_6.jpg,500
eng_AS_061_7.jpg,AD
eng_AS_061_8.jpg,Themes:
eng_AS_061_9.jpg,Creation
eng_AS_061_10.jpg,&
eng_AS_061_11.jpg,lows
eng_AS_061_12.jpg,of
eng_AS_061_13.jpg,the
eng_AS_061_14.jpg,universe
eng_AS_061_15.jpg,Symbols
eng_AS_061_16.jpg,From
eng_AS_061_17.jpg,Nature
eng_AS_061_18.jpg,Oral
eng_AS_061_19.jpg,Tradition
eng_AS_061_20.jpg,includes
eng_AS_061_21.jpg,Mesopotamia
eng_AS_061_22.jpg,cuneiform
eng_AS_061_23.jpg,writing
eng_AS_061_24.jpg,sumerians
eng_AS_061_25.jpg,Famous
eng_AS_061_26.jpg,legal
eng_AS_061_27.jpg,code
eng_AS_061_28.jpg,babylonians
eng_AS_061_29.jpg,Epic
eng_AS_061_30.jpg,of
eng_AS_061_31.jpg,Gilgamesh
eng_AS_061_32.jpg,Canaan/
eng_AS_061_33.jpg,Palestine
eng_AS_061_34.jpg,believed
eng_AS_061_35.jpg,in
eng_AS_061_36.jpg,one
eng_AS_061_37.jpg,God
eng_AS_061_38.jpg,Medieval
eng_AS_061_39.jpg,period
eng_AS_061_40.jpg,400-
eng_AS_061_41.jpg,1400
eng_AS_061_42.jpg,AD
eng_AS_061_43.jpg,invasion
eng_AS_061_44.jpg,of
eng_AS_061_45.jpg,Germanic
eng_AS_061_46.jpg,tribes
eng_AS_061_47.jpg,"Kingship,"
eng_AS_061_48.jpg,Knighthood
eng_AS_061_49.jpg,&
eng_AS_061_50.jpg,chivalry
eng_AS_061_51.jpg,aka
eng_AS_061_52.jpg,Middles
eng_AS_061_53.jpg,ages
eng_AS_061_54.jpg,church
eng_AS_061_55.jpg,&
eng_AS_061_56.jpg,Feudal
eng_AS_061_57.jpg,System
eng_AS_061_58.jpg,Monasticism
eng_AS_061_59.jpg,&
eng_AS_061_60.jpg,Benedictine
eng_AS_061_61.jpg,Tradition
eng_AS_061_62.jpg,Discipline
eng_AS_061_63.jpg,Justice
eng_AS_061_64.jpg,Peace
eng_AS_061_65.jpg,Simplicity
eng_AS_061_66.jpg,themes:
eng_AS_061_67.jpg,God
eng_AS_061_68.jpg,love
eng_AS_061_69.jpg,&
eng_AS_061_70.jpg,valor
eng_AS_061_71.jpg,existence
eng_AS_061_72.jpg,of
eng_AS_061_73.jpg,God
eng_AS_061_74.jpg,immortality
eng_AS_061_75.jpg,of
eng_AS_061_76.jpg,the
eng_AS_061_77.jpg,"soul,"
eng_AS_061_78.jpg,nature
eng_AS_061_79.jpg,of
eng_AS_061_80.jpg,good
eng_AS_061_81.jpg,SPECIAL_CHARACTER
eng_AS_061_82.jpg,evil
eng_AS_061_83.jpg,Dante
eng_AS_061_84.jpg,"Alighieri,"
eng_AS_061_85.jpg,Geoffrey
eng_AS_061_86.jpg,Chaveer
eng_AS_061_87.jpg,Vacillations
eng_AS_061_88.jpg,between
eng_AS_061_89.jpg,Faith
eng_AS_061_90.jpg,&
eng_AS_061_91.jpg,Doubt
eng_AS_061_92.jpg,Modern
eng_AS_061_93.jpg,1890-
eng_AS_061_94.jpg,1945
eng_AS_061_95.jpg,SPECIAL_CHARACTER
eng_AS_061_96.jpg,of
eng_AS_061_97.jpg,the
eng_AS_061_98.jpg,SPECIAL_CHARACTER
eng_AS_061_99.jpg,SPECIAL_CHARACTER
eng_AS_061_100.jpg,violent
eng_AS_061_101.jpg,periods
eng_AS_061_102.jpg,SPECIAL_CHARACTER
eng_AS_062_0.jpg,Packing
eng_AS_062_1.jpg,list
eng_AS_062_2.jpg,CLOTHES
eng_AS_062_3.jpg,T-shirt
eng_AS_062_4.jpg,SHORTS
eng_AS_062_5.jpg,SHORTS
eng_AS_062_6.jpg,pants
eng_AS_062_7.jpg,undies
eng_AS_062_8.jpg,bra
eng_AS_062_9.jpg,Dress
eng_AS_062_10.jpg,socks
eng_AS_062_11.jpg,Shoes
eng_AS_062_12.jpg,slipper
eng_AS_062_13.jpg,Bathing
eng_AS_062_14.jpg,suit
eng_AS_062_15.jpg,Jacket/
eng_AS_062_16.jpg,sweater
eng_AS_062_17.jpg,ESSENTIAL
eng_AS_062_18.jpg,TOLETRIES
eng_AS_062_19.jpg,TOOTH
eng_AS_062_20.jpg,BRUSH
eng_AS_062_21.jpg,.perfume
eng_AS_062_22.jpg,Tooth
eng_AS_062_23.jpg,paste
eng_AS_062_24.jpg,makeup
eng_AS_062_25.jpg,sunscreen
eng_AS_062_26.jpg,Aloe
eng_AS_062_27.jpg,vera
eng_AS_062_28.jpg,gel
eng_AS_062_29.jpg,glasses
eng_AS_062_30.jpg,contact
eng_AS_062_31.jpg,lens
eng_AS_062_32.jpg,solution
eng_AS_062_33.jpg,shampoo
eng_AS_062_34.jpg,condition
eng_AS_062_35.jpg,deodorant
eng_AS_062_36.jpg,soap
eng_AS_062_37.jpg,make-up
eng_AS_062_38.jpg,remover
eng_AS_062_39.jpg,Meds
eng_AS_062_40.jpg,lip
eng_AS_062_41.jpg,balm
eng_AS_062_42.jpg,Hair
eng_AS_062_43.jpg,spray
eng_AS_062_44.jpg,TECHNOLOGY
eng_AS_062_45.jpg,Phone
eng_AS_062_46.jpg,charger
eng_AS_062_47.jpg,watch
eng_AS_062_48.jpg,charger
eng_AS_062_49.jpg,SPECIAL_CHARACTER
eng_AS_062_50.jpg,earphones
eng_AS_062_51.jpg,charger
eng_AS_062_52.jpg,phone
eng_AS_062_53.jpg,watch
eng_AS_062_54.jpg,earphones
eng_AS_062_55.jpg,polaroid
eng_AS_062_56.jpg,Films
eng_AS_062_57.jpg,Powerbank
eng_AS_062_58.jpg,ACCESORIES
eng_AS_062_59.jpg,BAG
eng_AS_062_60.jpg,(Extra)
eng_AS_062_61.jpg,wallet
eng_AS_062_62.jpg,sunglasses
eng_AS_062_63.jpg,Documents
eng_AS_062_64.jpg,ESSENTIAL
eng_AS_062_65.jpg,PASSPORT
eng_AS_062_66.jpg,Boarding
eng_AS_062_67.jpg,PASS
eng_AS_062_68.jpg,/Ticket
eng_AS_062_69.jpg,I.D
eng_AS_062_70.jpg,personal
eng_AS_062_71.jpg,files
eng_AS_062_72.jpg,Driver's
eng_AS_062_73.jpg,license
eng_AS_062_74.jpg,MEDS
eng_AS_062_75.jpg,SPECIAL_CHARACTER
eng_AS_062_76.jpg,OTHERS
eng_AS_062_77.jpg,Book
eng_AS_062_78.jpg,pens
eng_AS_062_79.jpg,notebooks
eng_AS_062_80.jpg,stationary
eng_AS_062_81.jpg,water
eng_AS_062_82.jpg,color
eng_AS_062_83.jpg,colored
eng_AS_062_84.jpg,pencil
eng_AS_062_85.jpg,Bullet
eng_AS_062_86.jpg,journal
eng_AS_062_87.jpg,snacks
eng_AS_062_88.jpg,DATE
eng_AS_062_89.jpg,Typo
eng_AS_064_0.jpg,DATE
eng_AS_064_1.jpg,thing
eng_AS_064_2.jpg,to
eng_AS_064_3.jpg,bring
eng_AS_064_4.jpg,order:
eng_AS_064_5.jpg,1.
eng_AS_064_6.jpg,School
eng_AS_064_7.jpg,Supplies
eng_AS_064_8.jpg,ruler
eng_AS_064_9.jpg,folder
eng_AS_064_10.jpg,envelop
eng_AS_064_11.jpg,SPECIAL_CHARACTER
eng_AS_064_12.jpg,SPECIAL_CHARACTER
eng_AS_064_13.jpg,watercolor
eng_AS_064_14.jpg,let
eng_AS_064_15.jpg,2.
eng_AS_064_16.jpg,Dictionary
eng_AS_064_17.jpg,3.
eng_AS_064_18.jpg,Headset
eng_AS_064_19.jpg,(noise
eng_AS_064_20.jpg,cancellation)
eng_AS_064_21.jpg,4.
eng_AS_064_22.jpg,LED
eng_AS_064_23.jpg,lamp
eng_AS_064_24.jpg,5.
eng_AS_064_25.jpg,bag
eng_AS_064_26.jpg,6.
eng_AS_064_27.jpg,Binder
eng_AS_064_28.jpg,and
eng_AS_064_29.jpg,refill
eng_AS_064_30.jpg,-
eng_AS_064_31.jpg,-
eng_AS_064_32.jpg,-
eng_AS_064_33.jpg,-
eng_AS_064_34.jpg,-
eng_AS_064_35.jpg,Laptop
eng_AS_065_0.jpg,Pizza
eng_AS_065_1.jpg,Dough
eng_AS_065_2.jpg,1st
eng_AS_065_3.jpg,bowl
eng_AS_065_4.jpg,1.
eng_AS_065_5.jpg,2kg
eng_AS_065_6.jpg,Flour
eng_AS_065_7.jpg,-
eng_AS_065_8.jpg,sifted
eng_AS_065_9.jpg,2.
eng_AS_065_10.jpg,4
eng_AS_065_11.jpg,Soup
eng_AS_065_12.jpg,-
eng_AS_065_13.jpg,sugar
eng_AS_065_14.jpg,3.
eng_AS_065_15.jpg,2
eng_AS_065_16.jpg,-
eng_AS_065_17.jpg,salt
eng_AS_065_18.jpg,SPECIAL_CHARACTER
eng_AS_065_19.jpg,SPECIAL_CHARACTER
eng_AS_065_20.jpg,spoon
eng_AS_065_21.jpg,2nd
eng_AS_065_22.jpg,bowl
eng_AS_065_23.jpg,4.
eng_AS_065_24.jpg,2
eng_AS_065_25.jpg,bot.
eng_AS_065_26.jpg,beer
eng_AS_065_27.jpg,5.
eng_AS_065_28.jpg,1
eng_AS_065_29.jpg,1/2
eng_AS_065_30.jpg,bot.
eng_AS_065_31.jpg,beer
eng_AS_065_32.jpg,-
eng_AS_065_33.jpg,water
eng_AS_065_34.jpg,6.
eng_AS_065_35.jpg,3
eng_AS_065_36.jpg,1/2
eng_AS_065_37.jpg,soup
eng_AS_065_38.jpg,spn.
eng_AS_065_39.jpg,-
eng_AS_065_40.jpg,yeast
eng_AS_065_41.jpg,Last
eng_AS_065_42.jpg,7.
eng_AS_065_43.jpg,soya
eng_AS_065_44.jpg,oil
eng_AS_065_45.jpg,-
eng_AS_065_46.jpg,last
eng_AS_065_47.jpg,150
eng_AS_065_48.jpg,mL
eng_AS_065_49.jpg,-
eng_AS_065_50.jpg,add
eng_AS_065_51.jpg,water
eng_AS_065_52.jpg,it
eng_AS_065_53.jpg,needed
eng_AS_065_54.jpg,Mixing
eng_AS_065_55.jpg,bowl
eng_AS_065_56.jpg,-
eng_AS_065_57.jpg,15
eng_AS_065_58.jpg,mins
eng_AS_065_59.jpg,-
eng_AS_065_60.jpg,ikot
